date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2013-10-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.2,0.32
2013-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.2,0.4
2013-10-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.5,1.35
2013-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,2.01
2013-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.86
2013-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,14,1.08
2013-11-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,19,1.47
2013-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.39
2013-11-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,10.63,0.82
2013-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2013-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,21,1.62
2013-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,15,1.16
2013-11-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.5,1.35
2013-11-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2013-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.15,0.4
2013-11-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.5,1.35
2013-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.5,0.89
2013-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,2.01
2013-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.87
2013-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,13.4,1.04
2013-12-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.7,1.45
2013-12-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.82,0.37
2013-12-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.85
2013-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2013-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,19.33,1.5
2013-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14.5,1.12
2013-12-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18,1.39
2013-12-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2013-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.39
2013-12-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.5,1.36
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.35,0.86
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.97
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.85
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,13.9,1.05
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,12.5,0.95
2014-01-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.5,1.4
2014-01-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.63,0.35
2014-01-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.83
2014-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,19,1.44
2014-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,1.06
2014-01-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.5,1.4
2014-01-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.25,0.32
2014-01-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.63,0.35
2014-01-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.8,1.35
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.2,0.85
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.97
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.85
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,13,0.98
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,12,0.91
2014-02-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,19.13,1.45
2014-02-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.25,0.32
2014-02-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,10.5,0.79
2014-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.38
2014-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,1.06
2014-02-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.5,1.4
2014-02-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.34
2014-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4,0.3
2014-02-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.53,1.33
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.83
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.97
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.85
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,13,0.99
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,11.5,0.87
2014-03-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,19,1.44
2014-03-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.38,0.33
2014-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.38
2014-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,19,1.44
2014-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,1.06
2014-03-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.5,1.4
2014-03-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.8,0.36
2014-03-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4,0.3
2014-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.84
2014-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.99
2014-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.85
2014-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,13.86,1.06
2014-04-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,20.1,1.54
2014-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.2,0.32
2014-04-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,10.2,0.78
2014-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.38
2014-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,1.07
2014-04-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.5,1.41
2014-04-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.84,0.37
2014-04-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.4,0.34
2014-04-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,17.8,1.36
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.3,0.87
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,2.01
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.86
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14.38,1.11
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,12.15,0.94
2014-05-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22,1.7
2014-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,3.85,0.3
2014-05-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.85
2014-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.1,0.39
2014-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,2.01
2014-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14.25,1.1
2014-05-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22.75,1.76
2014-05-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5,0.39
2014-05-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2014-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.7,0.9
2014-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.99
2014-06-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.18,0.86
2014-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4,0.31
2014-06-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11,0.84
2014-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.2,0.4
2014-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,1.99
2014-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, Veracruz)",565,KG,actual,Wholesale,MXN,14,1.07
2014-06-15,Puebla,San Andres Cholula,Puebla,2626,19.01,-98.2,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,22.88,1.76
2014-06-15,Sinaloa,Culiacan,Culiacán,2629,24.8,-107.39,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.33,0.33
2014-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,4.5,0.35
2014-06-15,Veracruz,Xico,Xalapa,2625,19.54,-96.93,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,18.8,1.44
2014-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,11.8,0.91
2014-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,"Rice (small grain, Morelos)",596,KG,actual,Wholesale,MXN,26,2.01
2014-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,cereals and tubers,Tortilla,143,KG,actual,Retail,MXN,11.21,0.87
2014-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, Zacatecas)",566,KG,actual,Wholesale,MXN,12.1,0.93
2014-07-15,Distrito Federal,Cuauhtemoc,Mexico City,2627,19.41,-99.13,pulses and nuts,"Beans (black, imported)",567,KG,actual,Wholesale,MXN,21.46,1.66
2014-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,Maize (white),67,KG,actual,Wholesale,MXN,5.2,0.4
2014-07-15,Jalisco,Guadalajara,Guadalajara,2628,20.68,-103.35,cereals and tubers,"Rice (long grain, Sinaloa)",591,KG,actual,Wholesale,MXN,10.8,0.83
